geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_toy_v_toyScmKD_change
alpha-Est8	18.9044848364247	-2.2191815631601	0.789128926611698	-2.81219137750868	0.00492052175834287	0.0190756718795861	depleted in toy-ScmKD
antr	3.32793583875557	-5.14506744119736	1.51152338936955	-3.40389535311349	0.00066432198933896	0.0035796156575749	depleted in toy-ScmKD
ap	1096.46243962766	1.86822139782248	0.614088475348569	3.04226747906649	0.00234803145714152	0.0103516959232144	enriched in toy-ScmKD
apolpp	1239.37424370452	-3.54142653554152	1.26751078995068	-2.79400109539054	0.00520603023270855	0.0199901637417969	depleted in toy-ScmKD
atilla	86.9921440479528	1.21331575516199	0.363399475551947	3.33879335769308	0.00084143132230684	0.00439198292911499	enriched in toy-ScmKD
beat-IIb	33.5199367002172	1.11189315292898	0.438868994572685	2.5335422795397	0.011291611762901	0.0373829434944335	enriched in toy-ScmKD
beat-Ic	7.47294268484332	-4.24282225264224	1.46419568692794	-2.89771530576231	0.00375891631582182	0.0152674092315757	depleted in toy-ScmKD
bnl	145.035944092371	-1.92824989582264	0.280197885585076	-6.88174320729184	5.91245247243058e-12	1.45724563879318e-10	depleted in toy-ScmKD
bond	109.740726827513	-1.32343140444963	0.533425864026189	-2.48100344152914	0.0131013108139714	0.0420840940743179	depleted in toy-ScmKD
brp	589.995254819842	-1.14799848930152	0.189283947306217	-6.06495429559235	1.31991181158425e-09	2.47849363446112e-08	depleted in toy-ScmKD
btl	121.331368869538	-1.08185339080705	0.355793340172166	-3.04067914897886	0.00236045220189333	0.0103933319944651	depleted in toy-ScmKD
cad	17.5457752856709	4.27229312542716	0.804613935163123	5.30974289497114	1.09779988931032e-07	1.50911467723433e-06	enriched in toy-ScmKD
cas	17.2586367369441	-6.50281806151574	1.33092644579968	-4.8859334653979	1.02939959552908e-06	1.18976769159004e-05	depleted in toy-ScmKD
caup	981.475693490643	-1.13867162563151	0.118918008413657	-9.57526652877193	1.01594924245616e-21	5.51402503353796e-20	depleted in toy-ScmKD
chinmo	1077.91630347935	1.47916892673564	0.481071940649795	3.07473540181472	0.00210689381143647	0.0094597996891543	enriched in toy-ScmKD
cn	102.291246746381	-5.25528486744869	0.785298854822631	-6.69208268314062	2.20016483735028e-11	5.13290126308333e-10	depleted in toy-ScmKD
conu	1827.87209313542	-1.00216026170494	0.0833591199331676	-12.0222029996047	2.71631452352257e-33	2.81716778553455e-31	depleted in toy-ScmKD
dar1	330.062857030884	1.14858859513699	0.158291662873422	7.25615344666296	3.98253273757087e-13	1.10071320385369e-11	enriched in toy-ScmKD
dib	214.237274222366	-2.18750073661821	0.489854735598124	-4.46561108355362	7.98405326731077e-06	7.47390151698662e-05	depleted in toy-ScmKD
drd	49.5495521954344	-1.55874326576177	0.507089198150798	-3.07390350937475	0.00211277754774723	0.00946593020216091	depleted in toy-ScmKD
dtr	18.8737920643029	-1.40124773885376	0.520381436819023	-2.69273198409859	0.0070869213478535	0.025776627685433	depleted in toy-ScmKD
ea	439.377416194265	1.52606780222615	0.275085473732885	5.54761318915736	2.89595680564383e-08	4.43496309051449e-07	enriched in toy-ScmKD
eas	778.422849003459	-1.02002462181572	0.0951348149666641	-10.7218858014612	8.03481752923247e-27	5.76470641224042e-25	depleted in toy-ScmKD
et	115.792584738432	-3.40243671090069	0.685682975963127	-4.96211344043002	6.97302475247512e-07	8.28145513403366e-06	depleted in toy-ScmKD
euc	77.5158708432432	1.67040860154809	0.414637184721051	4.02860298859076	5.61092799271162e-05	0.000414781021338421	enriched in toy-ScmKD
ewg	1180.37926380326	-1.51625736845115	0.0911285986338217	-16.6386556051834	3.65737442778738e-62	3.83109971310728e-59	depleted in toy-ScmKD
fne	175.198883897026	-2.03769247676923	0.662588698282781	-3.07535048824449	0.00210255314879897	0.00944435859076726	depleted in toy-ScmKD
fon	367.034852036983	-6.52095403290032	1.72785998145871	-3.77400605539525	0.000160646858388404	0.00104455359504565	depleted in toy-ScmKD
fs(1)Yb	58.6253574229551	1.00062850111691	0.399644173021925	2.50379855047207	0.0122867969935384	0.0400324101111397	enriched in toy-ScmKD
fzr2	13.3492111360529	-2.00729093390947	0.661972991178874	-3.03228524525569	0.00242709731264994	0.0106286974707392	depleted in toy-ScmKD
gas	17.2256270123587	-1.98176602716532	0.670921705288041	-2.95379626496731	0.00313891155448098	0.0130528378456484	depleted in toy-ScmKD
gce	62.3859423375443	-2.5132656010297	0.524596338263176	-4.79085616447605	1.66071148651639e-06	1.82538854367883e-05	depleted in toy-ScmKD
gcm	28.2212037271468	2.27637019723519	0.730854022357301	3.11467150429435	0.00184149867185387	0.00849018423753049	enriched in toy-ScmKD
grn	692.930933326908	1.54712100873759	0.285299636447996	5.42279348126545	5.86747684224376e-08	8.43097666975355e-07	enriched in toy-ScmKD
ham	76.9477615619634	-1.5444984137913	0.591931993808156	-2.60924976170804	0.00907409857757625	0.0315506770118949	depleted in toy-ScmKD
hll	15.1809619977851	-5.40914647890421	1.55743442874114	-3.47311346088347	0.000514457820112428	0.00287563802864338	depleted in toy-ScmKD
hoe1	84.1414702391305	-1.57581244865967	0.36266128220224	-4.34513560171254	1.39189653122611e-05	0.000121907325790916	depleted in toy-ScmKD
iab-8	14.2908515843878	8.61557426376447	1.29690844343245	6.64316306011712	3.07021851008138e-11	7.06825030617637e-10	enriched in toy-ScmKD
igl	15.7362168454238	-3.66504842298623	1.23899542154183	-2.95808068315974	0.00309561086846401	0.0129292359837163	depleted in toy-ScmKD
inaD	29.5496425414596	1.86141689160685	0.47768103747876	3.89677786129331	9.74809542236975e-05	0.000676233771849822	enriched in toy-ScmKD
l(2)03659	418.798073313144	-1.13197794105053	0.190647279891308	-5.93755096687397	2.89311121894372e-09	5.18927055110197e-08	depleted in toy-ScmKD
l(2)34Fc	149.596865511335	1.83095081130008	0.400950452532229	4.56652636188983	4.95872702424125e-06	4.86354546619168e-05	enriched in toy-ScmKD
l(2)41Ab	29.1448764978753	-3.02654557349615	0.618546849632114	-4.89299327172423	9.93138030060875e-07	1.15847671101199e-05	depleted in toy-ScmKD
l(3)mbn	6.69549199612862	-18.7160287488466	2.28862793356996	-8.17783811615549	2.88981644673991e-16	1.03313403684644e-14	depleted in toy-ScmKD
lectin-24Db	182.01840742038	-1.5683802650166	0.357909487780309	-4.38205836549183	1.17563303070872e-05	0.000105524901428225	depleted in toy-ScmKD
lectin-28C	380.013569490026	-1.13853067034278	0.300908358941346	-3.7836458726117	0.000154547676428826	0.00100865228074265	depleted in toy-ScmKD
mAChR-A	12.4246379966063	-2.75866815207555	1.13603852685547	-2.42832270813164	0.0151688394474363	0.0472054644123279	depleted in toy-ScmKD
mGluR	12.1088945374357	-2.72333378382616	0.906368449797889	-3.00466524892106	0.00265873288589464	0.0114327696961192	depleted in toy-ScmKD
mei-218	16.8028025868573	-2.27650352378045	0.687938439763992	-3.3091674955123	0.000935738390160962	0.00481900670449168	depleted in toy-ScmKD
mey	364.879492622689	1.28787383632033	0.358945124623365	3.58794074072373	0.000333300016041409	0.00198257675640759	enriched in toy-ScmKD
mir-2a-2	19.7230585773004	-3.64534448030246	0.694630084735798	-5.24789317423383	1.53848459092384e-07	2.07675593942362e-06	depleted in toy-ScmKD
mir-4954	3.98963385299317	-3.53097839801815	1.37257815310289	-2.57251537191956	0.0100962472283756	0.0342481184317469	depleted in toy-ScmKD
mir-4965	4.20524680358581	-3.15633663500765	1.26641621168181	-2.49233751581245	0.0126905380203342	0.0410005439879203	depleted in toy-ScmKD
mir-998	4.13329360484762	-3.71355835354523	1.38369832667081	-2.68379189449486	0.00727924009701548	0.0263203451902786	depleted in toy-ScmKD
mirr	1369.08684766715	-1.54211896502062	0.108634256065071	-14.1955127312411	9.7669457670493e-46	2.6233014592267e-43	depleted in toy-ScmKD
mmd	37.8518114048853	-1.86138052037833	0.6157932555516	-3.02273612709673	0.00250500567424246	0.0109015099450311	depleted in toy-ScmKD
mthl15	28.6687331718432	-1.31772248104451	0.437040564779603	-3.01510337309085	0.00256891684217284	0.0111195883974217	depleted in toy-ScmKD
mthl2	139.942289551255	-1.8478682221623	0.329702311602722	-5.60465655572628	2.08668307979286e-08	3.28198277189643e-07	depleted in toy-ScmKD
mthl4	315.92074325555	-1.22251523522214	0.162793059021851	-7.5096275146353	5.92958362754552e-14	1.75458724572145e-12	depleted in toy-ScmKD
mthl6	104.972473737174	-4.98151346483828	0.998502331076742	-4.9889853131003	6.06972609093983e-07	7.3249286638934e-06	depleted in toy-ScmKD
mwh	78.4914121465668	-1.20951773083736	0.459797583423637	-2.63054390549714	0.00852483573378995	0.0300160182559495	depleted in toy-ScmKD
nAChRalpha5	8.54335491615922	-5.26338539649691	1.6826697834304	-3.12799662080258	0.0017600220480496	0.00818296979730117	depleted in toy-ScmKD
nAChRalpha7	34.9013289786316	-1.57154006145296	0.614280135636195	-2.55834426393319	0.010517191644086	0.0353441073056787	depleted in toy-ScmKD
nAChRbeta1	9.79040664346757	-4.22117647110048	1.51880921261047	-2.77926709691555	0.00544817069298265	0.0207828069952634	depleted in toy-ScmKD
nAChRbeta3	257.563844938903	-1.25515711822132	0.375932070922574	-3.33878701846596	0.000841450523277264	0.00439198292911499	depleted in toy-ScmKD
norpA	1159.55770486179	-1.97747462155336	0.166051635503368	-11.9087934036835	1.06507300450783e-32	1.06253711640185e-30	depleted in toy-ScmKD
nos	30.1235044614291	2.22616273425488	0.809779178098419	2.74909851285941	0.00597594226691018	0.0223724071643617	enriched in toy-ScmKD
nrm	1044.7516852982	-1.08318862948881	0.128653126766899	-8.41945047671784	3.78254310034532e-17	1.43558474551149e-15	depleted in toy-ScmKD
obst-E	143.707086316618	-2.49066115933064	0.418645255804716	-5.949335684082	2.69232969777681e-09	4.87926532598825e-08	depleted in toy-ScmKD
oc	809.711939313858	-1.19705290606662	0.20234285845097	-5.91596320834167	3.29938963521044e-09	5.83802473459956e-08	depleted in toy-ScmKD
otp	5.63124905471824	-4.75864844492336	1.82292087042477	-2.61045255563644	0.00904225136485024	0.0314885581937521	depleted in toy-ScmKD
ouib	83.1745809696167	-1.77975101278989	0.671516875945044	-2.65034443145632	0.00804097492665374	0.0285619573946076	depleted in toy-ScmKD
phr	442.658623780045	1.58607616576562	0.116227641500186	13.6462905492501	2.12419358387795e-42	4.36292701786697e-40	enriched in toy-ScmKD
pinta	218.6272656019	-1.06447645356548	0.208571606603679	-5.10364987305374	3.33164428168468e-07	4.24045854807376e-06	depleted in toy-ScmKD
pnr	374.026583099776	-3.45092004879912	0.256944844436975	-13.4305868497221	4.00227188544942e-41	6.67722739615676e-39	depleted in toy-ScmKD
ppk22	13.5796154968023	-2.20786603588779	0.844317090165272	-2.61497257559432	0.00892346200728753	0.0311473723846507	depleted in toy-ScmKD
ppk29	95.3898061371858	-3.17840935917667	0.346105531486718	-9.18335325507109	4.17871795878928e-20	2.05502678959238e-18	depleted in toy-ScmKD
prom	5.7646159464523	3.57120315634927	1.0484852019316	3.40605966566825	0.000659077736085671	0.00355318542743047	enriched in toy-ScmKD
pst	2006.53983080858	1.15557483241502	0.135896650374774	8.50333565417688	1.84219266943739e-17	7.12065247688436e-16	enriched in toy-ScmKD
rad	17.7905332270477	-1.71280394172134	0.705957709904725	-2.42621323868323	0.015257302625252	0.0474244050443663	depleted in toy-ScmKD
rempA	154.439951762601	-1.01011074976977	0.192633649931612	-5.24368795445854	1.57398311330177e-07	2.12193991143321e-06	depleted in toy-ScmKD
retinin	16.645599408296	-2.93618016655614	1.0181002711237	-2.88397935825654	0.00392684492028565	0.0158267412620209	depleted in toy-ScmKD
roX1	4475.73413103111	-1.50023780859872	0.469790919384969	-3.19341593609933	0.00140600267838945	0.00677455292370263	depleted in toy-ScmKD
sNPF	86.1737049860168	1.59894462757715	0.605897117319606	2.63897051474783	0.00831582132415364	0.029398659591802	enriched in toy-ScmKD
sage	49.9964914730134	-1.25661257046715	0.447226146100088	-2.8097922749488	0.00495734844605768	0.0192042252117064	depleted in toy-ScmKD
scaRNA:MeU5-C46	18.6255756653106	-2.00201995549978	0.551865821123013	-3.62772956554148	0.000285924514938645	0.00173727337237953	depleted in toy-ScmKD
scaRNA:PsiU5-44	5.70803086948563	-4.08119892863606	1.35163535997706	-3.01945261975488	0.00253231898435401	0.0110020909834543	depleted in toy-ScmKD
scaf6	1578.20083467132	-1.20889033823668	0.0776833026586244	-15.5617783598761	1.32369284693196e-54	8.15628386565428e-52	depleted in toy-ScmKD
se	2.49930379443479	-4.59681748145786	1.57171138352544	-2.92472112223743	0.00344765039832968	0.0141679630923905	depleted in toy-ScmKD
shakB	43.5406278763664	-1.16391308723305	0.392526722959899	-2.96518178038024	0.00302504124510467	0.0127003234639164	depleted in toy-ScmKD
sim	34.3617357506935	2.2948275640355	0.727158172677987	3.15588499209749	0.00160011939837458	0.00757741894121776	enriched in toy-ScmKD
skl	29.0871383663581	1.55051965728672	0.508639426157695	3.04836703084437	0.00230088714114753	0.0101823489364002	enriched in toy-ScmKD
sky	43.8837015826527	-1.42398741872518	0.392846602177666	-3.62479250382106	0.00028919354529649	0.00175104184218539	depleted in toy-ScmKD
snRNA:7SK	26.9801187839351	2.351444284199	0.572165819015841	4.10972519862096	3.9613023713682e-05	0.000307982469870004	enriched in toy-ScmKD
snRNA:U12:73B	32.1621444908642	1.39056098910842	0.299138071718335	4.64855904539545	3.342619399503e-06	3.42658861970941e-05	enriched in toy-ScmKD
snoRNA:2R:9445205	4.12401898444916	-3.13407675869753	1.15391104272508	-2.71604711511909	0.0066066515357842	0.0244108200484443	depleted in toy-ScmKD
snoRNA:2R:9445410	4.86867665961747	-4.02884638013324	1.56963735520857	-2.56673706621737	0.0102660423896613	0.0346590541096807	depleted in toy-ScmKD
snoRNA:CD-24	2.31713459963726	-4.02098472990546	1.51036627563972	-2.66225801963326	0.00776183553969974	0.0277681787152851	depleted in toy-ScmKD
snoRNA:M	9.67503541959129	-2.12873919926445	0.766400440192056	-2.77758086716521	0.00547652105870147	0.0208605665781447	depleted in toy-ScmKD
snoRNA:Me28S-A1322	30.339326763423	-2.25787654847073	0.42199189304696	-5.35052114903892	8.77013022079797e-08	1.22653022780853e-06	depleted in toy-ScmKD
snoRNA:Me28S-A771	5.09236882890623	-4.48726948886156	1.31184205868714	-3.42058669269402	0.000624862164107747	0.00339317323433315	depleted in toy-ScmKD
snoRNA:Me28S-A774b	3.8490716462346	-3.10776340023223	1.24897585828914	-2.48824937616431	0.0128373682233743	0.0414268121194843	depleted in toy-ScmKD
snoRNA:Me28S-G2017	9.49521216767781	-2.95592402178108	0.865448222622104	-3.41548338134583	0.000636689144257015	0.00344845852434965	depleted in toy-ScmKD
snoRNA:Me28S-G2703b	4.43804950718061	-3.35730290634389	1.32152846476631	-2.54046961216046	0.0110703713287208	0.036801694594843	depleted in toy-ScmKD
snoRNA:Me28S-G2703c	10.8147920009816	-2.60138957646371	0.691465559030943	-3.7621390429184	0.000168466341792532	0.00108529208504107	depleted in toy-ScmKD
snoRNA:Me28S-G3113a	3.31871209218485	-3.89051132321791	1.41351276079311	-2.75237085304768	0.005916547769195	0.0221741928969293	depleted in toy-ScmKD
snoRNA:Me28S-U1848	2.68424676760098	-3.60549648294506	1.43954838066588	-2.50460250684823	0.012258907678146	0.0399664045840584	depleted in toy-ScmKD
snoRNA:Psi18S-1377e	8.45343234924434	-2.62572491541651	0.814669384720398	-3.2230558367155	0.00126830827698511	0.00622273030511428	depleted in toy-ScmKD
snoRNA:Psi18S-1397	3.49275344380124	-3.92682069639395	1.49784430891396	-2.62164810656535	0.008750573136104	0.0306255441365484	depleted in toy-ScmKD
snoRNA:Psi28S-1153	10.5095749674475	-1.6052051860086	0.620829091915966	-2.58558306450284	0.00972144455947608	0.0332494902548049	depleted in toy-ScmKD
snoRNA:Psi28S-1192b	11.8286499799063	-1.69150263536977	0.592899926569483	-2.85293109270024	0.00433180134818083	0.0171747233619206	depleted in toy-ScmKD
snoRNA:Psi28S-1192c	10.1653467618575	-1.95319558275101	0.636414226325072	-3.06906335835638	0.00214731045970584	0.00960831997668463	depleted in toy-ScmKD
snoRNA:Psi28S-1232	17.0127824012846	-2.03659089556671	0.576992736709512	-3.52966470112091	0.000416086628771155	0.00240934628876609	depleted in toy-ScmKD
snoRNA:Psi28S-1837b	2.71731985767431	-3.51285663358232	1.41506157827188	-2.48247616041722	0.0130472797873386	0.0419620066847932	depleted in toy-ScmKD
snoRNA:Psi28S-3186	11.5868950798088	-2.00964416075391	0.585652772062318	-3.43146016995215	0.000600341281844389	0.00328728433210662	depleted in toy-ScmKD
snoRNA:Psi28S-3305c	7.3763273694073	-2.40857511167731	0.972081740879207	-2.47774956610012	0.0132213909114261	0.0423718502355127	depleted in toy-ScmKD
snoRNA:Psi28S-3327c	8.39823928013465	-1.76712392514189	0.690027014098704	-2.56094890350063	0.0104386707714642	0.0351140257967527	depleted in toy-ScmKD
snoRNA:Psi28S-3385a	7.44439278289934	-2.17259464728641	0.748987282979604	-2.90070966044102	0.00372318673557709	0.0151457790505514	depleted in toy-ScmKD
snoRNA:Psi28S-3385b	8.93436914023108	-2.24852263012685	0.702465289450048	-3.20090211416309	0.00136998063960183	0.00662536805162935	depleted in toy-ScmKD
snoRNA:nop5-x16-a	4.00878375141286	-4.48217808399762	1.35975299671484	-3.29631785686559	0.000979611130899188	0.00499096624327286	depleted in toy-ScmKD
snoRNA:snR38:54Ec	5.01361584965453	-3.74220094366808	1.34618534868573	-2.77985564716001	0.00543830670710472	0.0207602998385284	depleted in toy-ScmKD
spab	65.2817897617801	-1.26719225039104	0.304337783425187	-4.1637690730653	3.13036726966564e-05	0.000250118971393955	depleted in toy-ScmKD
spn-E	265.469989971996	-1.06810138829033	0.211285450687931	-5.05525290460211	4.29820800879519e-07	5.35359439858854e-06	depleted in toy-ScmKD
sprt	156.926924574663	-1.2654703881441	0.19949506363496	-6.34336692390387	2.24797159147912e-10	4.60812180445083e-09	depleted in toy-ScmKD
spz	139.23508265595	-1.06190065505179	0.301062453616673	-3.52717730920991	0.000420015390205045	0.00242940983566971	depleted in toy-ScmKD
spz5	192.323348952834	-1.09801837508369	0.361741470406216	-3.03536770017181	0.00240242597942984	0.0105382797883281	depleted in toy-ScmKD
srp	245.905822866889	-1.62209433259018	0.374363693476147	-4.3329370899412	1.47133163581114e-05	0.000128069157253515	depleted in toy-ScmKD
stj	133.922027353786	-1.22373485503657	0.274741702536439	-4.45412852777332	8.42346314270226e-06	7.83621460211422e-05	depleted in toy-ScmKD
stl	64.9016076168643	1.35279838516505	0.390703565147946	3.46246747109357	0.000535246610340857	0.0029791223397027	enriched in toy-ScmKD
su(w[a])	3209.30929960124	-1.59476824430847	0.11142011067619	-14.3131094972899	1.81225556597738e-46	5.42382201531801e-44	depleted in toy-ScmKD
swi2	8.03708882761709	-4.07411388343654	1.27851691606423	-3.18659364787932	0.00143958874735646	0.00692364193230437	depleted in toy-ScmKD
teq	151.012737365721	-2.72842208926506	0.664966894173975	-4.10309462496523	4.07660420299879e-05	0.0003151470776857	depleted in toy-ScmKD
tim	20.5588098784403	-3.86247770353093	0.908530063275686	-4.25134825985268	2.12487453002202e-05	0.000177638154046134	depleted in toy-ScmKD
tra	277.052482003216	-1.15572209575999	0.187809853160061	-6.15368190919687	7.57044509410477e-10	1.46852615482866e-08	depleted in toy-ScmKD
tup	435.797738326975	-2.20620515484379	0.193506340028329	-11.401203467136	4.12378673095283e-30	3.54071032842056e-28	depleted in toy-ScmKD
unc-13	3074.06986379221	-1.25772967468131	0.12385484533623	-10.1548685581653	3.15234671238671e-24	1.95389537350597e-22	depleted in toy-ScmKD
unc79	44.0966193687203	-3.28809291898693	0.474853466991193	-6.92443700542238	4.37712760025084e-12	1.08908341122631e-10	depleted in toy-ScmKD
upd1	293.037334349556	2.0971956630653	0.181163999515093	11.5762274440766	5.4387221447907e-31	4.70831524518038e-29	enriched in toy-ScmKD
upd2	25.0023468010005	2.3247983907106	0.482891476036241	4.8143289042777	1.47695381284721e-06	1.64411170983788e-05	enriched in toy-ScmKD
upd3	64.8283035093181	3.45159578963518	0.38439980746931	8.97918188970674	2.72787488234119e-19	1.21593571883081e-17	enriched in toy-ScmKD
vas	43.9431423457477	1.31471819651823	0.350950180010696	3.74616760840002	0.000179556646489158	0.00115037056389843	enriched in toy-ScmKD
veil	75.805308661119	-1.27170445353413	0.365168471001134	-3.48251438588789	0.0004967285309139	0.00278396541536816	depleted in toy-ScmKD
w	5541.28314975804	-2.09684183561408	0.161669718968279	-12.9699108094912	1.81241112259915e-38	2.4980271722666e-36	depleted in toy-ScmKD
wat	147.0191060274	-1.56011129000791	0.400642636819585	-3.89402212004322	9.8595653131267e-05	0.000681709218844899	depleted in toy-ScmKD
wry	26.3454529287475	-3.43319353599134	1.06515276055468	-3.22319357666922	0.00126769851724531	0.00622273030511428	depleted in toy-ScmKD
y	87.1567052995995	1.79213334385284	0.537795657647448	3.33236856484191	0.000861101340491447	0.0044853488521372	enriched in toy-ScmKD
yellow-d2	26.3468767638332	-2.57673315059722	1.0228636694169	-2.51913644764226	0.0117643057863869	0.0386546747529494	depleted in toy-ScmKD
yellow-f	137.994313472911	-1.50047735598463	0.434376648536892	-3.45432324927842	0.000551675702570929	0.00305595081143864	depleted in toy-ScmKD
zyd	72.1236481657678	-1.50568206214087	0.523835167537894	-2.87434321986782	0.00404868723558576	0.016211773238823	depleted in toy-ScmKD
